order_id,customer_id,order_date,total_amount,order_status
6456,405,2026-04-04,9.96,Completed
6457,64,2026-04-04,192.92,Completed
6458,260,2026-04-04,51.93,Completed
6459,121,2026-04-04,3799.98,Completed
6460,290,2026-04-04,80.25,Completed
6461,238,2026-04-04,599.98,Completed
6462,181,2026-04-04,52.75,Completed
6463,489,2026-04-04,29.98,Completed
6464,359,2026-04-04,582.93,Completed
6465,221,2026-04-04,382.93,Completed
6466,412,2026-04-04,5493.9,Completed
6467,320,2026-04-04,299.98,Completed
6468,413,2026-04-04,129.92,Completed
6469,499,2026-04-04,35.26,Completed
6470,485,2026-04-04,13.46,Completed
6471,288,2026-04-04,2906.44,Completed
6472,390,2026-04-04,144.26,Completed
6473,46,2026-04-04,4510.42,Completed
6474,366,2026-04-04,63.52,Completed
6475,392,2026-04-04,163.94,Completed
6476,122,2026-04-04,57.95,Completed
6477,140,2026-04-04,12.27,Completed
6478,411,2026-04-04,1609.96,Completed
6479,164,2026-04-04,39.99,Completed
6480,93,2026-04-04,274.95,Completed
6481,408,2026-04-04,3037.91,Completed
6482,31,2026-04-04,54.24,Completed
6483,121,2026-04-04,42036.5,Completed
6484,162,2026-04-04,39.98,Completed
6485,62,2026-04-04,74.97,Completed
6486,406,2026-04-04,17.98,Completed
6487,382,2026-04-04,18.98,Completed
6488,349,2026-04-04,59.97,Completed
6489,229,2026-04-04,139.97,Completed
6490,473,2026-04-04,198.93,Completed
6491,274,2026-04-04,43.41,Completed
6492,10,2026-04-05,19.98,Completed
6493,424,2026-04-05,71.94,Completed
6494,391,2026-04-05,34.26,Completed
6495,490,2026-04-05,106.92,Completed
6496,499,2026-04-05,31.95,Completed
6497,146,2026-04-05,2289.97,Completed
6498,204,2026-04-05,82.93,Completed
6499,252,2026-04-05,2999.98,Completed
6500,475,2026-04-05,359.94,Completed
6501,160,2026-04-05,2059.94,Completed
6502,191,2026-04-05,72.93,Completed
6503,93,2026-04-05,5453.92,Completed
6504,90,2026-04-05,41.95,Completed
6505,195,2026-04-05,3299.97,Completed
6506,440,2026-04-05,13.98,Completed
6507,233,2026-04-05,109.97,Completed
6508,181,2026-04-05,1134.23,Completed
6509,112,2026-04-05,105.94,Completed
6510,368,2026-04-05,299.99,Completed
6511,396,2026-04-05,57.27,Completed
6512,466,2026-04-05,1119.95,Completed
6513,365,2026-04-05,39.94,Completed
6514,32,2026-04-05,999.98,Completed
6515,41,2026-04-05,519.92,Completed
6516,497,2026-04-05,47003.93,Completed
6517,424,2026-04-05,1399.99,Completed
6518,358,2026-04-05,364.43,Completed
6519,411,2026-04-05,799.99,Completed
6520,228,2026-04-05,38.97,Completed
6521,186,2026-04-05,754.91,Completed
6522,452,2026-04-05,33015.95,Completed
6523,89,2026-04-05,137.43,Completed
6524,133,2026-04-05,13045.55,Completed
6525,310,2026-04-05,82.95,Completed
6526,181,2026-04-05,11009.96,Completed
6527,90,2026-04-05,51.94,Completed
6528,324,2026-04-05,799.99,Completed
6529,187,2026-04-05,89.97,Completed
6530,209,2026-04-05,145.94,Completed
6531,158,2026-04-05,80.41,Completed
6532,165,2026-04-05,64.97,Completed
6533,44,2026-04-05,6299.96,Completed
6534,165,2026-04-05,2404.96,Completed
6535,275,2026-04-05,218.96,Completed
6536,219,2026-04-05,9644.9,Completed
6537,274,2026-04-05,29.99,Completed
6538,101,2026-04-05,1027.93,Completed
6539,208,2026-04-05,22046.93,Completed
6540,340,2026-04-05,72.81,Completed
6541,146,2026-04-05,385.94,Completed
6542,229,2026-04-05,27.54,Completed
6543,133,2026-04-05,2052.94,Completed
6544,310,2026-04-05,18017.96,Completed
6545,102,2026-04-05,1538.93,Completed
6546,52,2026-04-05,38.97,Completed
6547,332,2026-04-05,1799.95,Completed
6548,475,2026-04-05,7.47,Completed
6549,418,2026-04-06,49.99,Completed
6550,386,2026-04-06,26109.96,Completed
6551,410,2026-04-06,514.94,Completed
6552,199,2026-04-06,125.96,Completed
6553,114,2026-04-06,159.89,Completed
6554,380,2026-04-06,3.99,Completed
6555,335,2026-04-06,61.97,Completed
6556,3,2026-04-06,9.99,Completed
6557,45,2026-04-06,49.98,Completed
6558,433,2026-04-06,2.49,Completed
6559,435,2026-04-06,6059.94,Completed
6560,97,2026-04-06,164.94,Completed
6561,93,2026-04-06,157.45,Completed
6562,249,2026-04-06,5659.92,Completed
6563,329,2026-04-06,518.96,Completed
6564,329,2026-04-06,128.96,Completed
6565,184,2026-04-06,14053.93,Completed
6566,333,2026-04-06,1714.93,Completed
6567,351,2026-04-06,13094.52,Completed
6568,63,2026-04-06,1219.97,Completed
6569,58,2026-04-06,203.95,Completed
6570,419,2026-04-06,15.99,Completed
6571,153,2026-04-06,86.97,Completed
6572,5,2026-04-06,294.93,Completed
6573,362,2026-04-06,35.96,Completed
6574,191,2026-04-06,3825.91,Completed
6575,474,2026-04-06,1743.95,Completed
6576,290,2026-04-06,259.95,Completed
6577,292,2026-04-06,33035.94,Completed
6578,258,2026-04-06,929.93,Completed
6579,451,2026-04-06,278.94,Completed
6580,274,2026-04-06,155.94,Completed
6581,246,2026-04-06,120.96,Completed
6582,305,2026-04-06,25009.82,Completed
6583,410,2026-04-06,33.46,Completed
6584,331,2026-04-06,484.95,Completed
6585,389,2026-04-06,3414.93,Completed
6586,453,2026-04-07,155.97,Completed
6587,368,2026-04-07,82.47,Completed
6588,267,2026-04-07,6.99,Completed
6589,203,2026-04-07,1502.96,Completed
6590,354,2026-04-07,1211.92,Completed
6591,165,2026-04-07,9.84,Completed
6592,363,2026-04-07,2379.91,Completed
6593,151,2026-04-07,3346.23,Completed
6594,462,2026-04-07,143.95,Completed
6595,54,2026-04-07,5679.92,Completed
6596,5,2026-04-07,78.94,Completed
6597,126,2026-04-07,24.95,Completed
6598,44,2026-04-07,143.95,Completed
6599,355,2026-04-07,0.79,Completed
6600,290,2026-04-07,179.98,Completed
6601,331,2026-04-07,33123.93,Completed
6602,497,2026-04-07,4.98,Completed
6603,62,2026-04-07,69.94,Completed
6604,183,2026-04-07,75.94,Completed
6605,34,2026-04-07,5.99,Completed
6606,360,2026-04-07,611.96,Completed
6607,390,2026-04-07,260.88,Completed
6608,411,2026-04-07,69.98,Completed
6609,90,2026-04-07,338.92,Completed
6610,488,2026-04-07,3327.94,Completed
6611,4,2026-04-07,621.92,Completed
6612,182,2026-04-07,17.97,Completed
6613,403,2026-04-07,7.98,Completed
6614,410,2026-04-07,8.28,Completed
6615,381,2026-04-07,6505.95,Completed
6616,69,2026-04-07,105.95,Completed
6617,210,2026-04-07,38023.93,Completed
6618,146,2026-04-08,2067.95,Completed
6619,498,2026-04-08,43.96,Completed
6620,40,2026-04-08,191.9,Completed
6621,407,2026-04-08,89.97,Completed
6622,314,2026-04-08,5544.93,Completed
6623,296,2026-04-08,7803.93,Completed
6624,206,2026-04-08,8.99,Completed
6625,380,2026-04-08,28461.93,Completed
6626,123,2026-04-08,289.97,Completed
6627,120,2026-04-08,23.95,Completed
6628,53,2026-04-08,42.92,Completed
6629,92,2026-04-08,17.98,Completed
6630,28,2026-04-08,5.99,Completed
6631,197,2026-04-08,400.5,Completed
6632,431,2026-04-08,9068.92,Completed
6633,398,2026-04-08,506.91,Completed
6634,270,2026-04-08,9.84,Completed
6635,172,2026-04-08,2799.98,Completed
6636,245,2026-04-08,33173.9,Completed
6637,133,2026-04-08,14.97,Completed
6638,230,2026-04-08,104.97,Completed
6639,390,2026-04-08,1429.96,Completed
6640,11,2026-04-08,3055.42,Completed
6641,415,2026-04-08,2064.91,Completed
6642,369,2026-04-09,208.95,Completed
6643,13,2026-04-09,14009.98,Completed
6644,498,2026-04-09,89.99,Completed
6645,77,2026-04-09,173.92,Completed
6646,307,2026-04-09,89.97,Completed
6647,319,2026-04-09,41.96,Completed
6648,318,2026-04-09,484.93,Completed
6649,263,2026-04-09,4819.91,Completed
6650,174,2026-04-09,1941.91,Completed
6651,188,2026-04-09,127.93,Completed
6652,363,2026-04-09,21.98,Completed
6653,411,2026-04-09,93.93,Completed
6654,279,2026-04-09,18149.94,Completed
6655,102,2026-04-09,17.98,Completed
6656,213,2026-04-09,65.94,Completed
6657,305,2026-04-09,1539.98,Completed
6658,395,2026-04-09,299.98,Completed
6659,175,2026-04-09,45033.9,Completed
6660,385,2026-04-09,439.95,Completed
6661,494,2026-04-09,111.92,Completed
6662,419,2026-04-09,2410.44,Completed
6663,335,2026-04-09,132.93,Completed
6664,54,2026-04-09,89.97,Completed
6665,79,2026-04-09,88.96,Completed
6666,462,2026-04-09,87.97,Completed
6667,172,2026-04-09,1499.99,Completed
6668,361,2026-04-09,1595.95,Completed
6669,461,2026-04-10,3999.98,Completed
6670,258,2026-04-10,49.99,Completed
6671,246,2026-04-10,188.95,Completed
6672,194,2026-04-10,186.95,Completed
6673,340,2026-04-10,142.94,Completed
6674,19,2026-04-10,500.88,Completed
6675,243,2026-04-10,145.95,Completed
6676,404,2026-04-10,99.98,Completed
6677,143,2026-04-10,27038.88,Completed
6678,135,2026-04-10,5.99,Completed
6679,218,2026-04-10,440.92,Completed
6680,27,2026-04-10,189.44,Completed
6681,292,2026-04-10,43.86,Completed
6682,156,2026-04-10,66.33,Completed
6683,153,2026-04-10,89.99,Completed
6684,118,2026-04-10,50.97,Completed
6685,494,2026-04-10,11117.93,Completed
6686,249,2026-04-10,15.98,Completed
6687,82,2026-04-10,139.97,Completed
6688,162,2026-04-10,26010.46,Completed
6689,89,2026-04-10,509.92,Completed
6690,490,2026-04-10,4.98,Completed
6691,213,2026-04-10,275.91,Completed
6692,200,2026-04-10,1.99,Completed
6693,208,2026-04-10,2.49,Completed
6694,296,2026-04-10,200.44,Completed
6695,438,2026-04-10,37.44,Completed
6696,32,2026-04-10,82.97,Completed
6697,267,2026-04-10,275.93,Completed
6698,366,2026-04-10,34.99,Completed
6699,84,2026-04-10,119.97,Completed
6700,468,2026-04-10,5040.96,Completed
6701,186,2026-04-10,54.9,Completed
6702,165,2026-04-10,79.98,Completed
6703,286,2026-04-10,1529.92,Completed
6704,252,2026-04-10,95.94,Completed
6705,85,2026-04-10,134.96,Completed
6706,408,2026-04-10,1795.94,Completed
6707,400,2026-04-10,551.93,Completed
6708,192,2026-04-10,42184.91,Completed
6709,225,2026-04-10,1499.99,Completed
6710,50,2026-04-10,55.95,Completed
6711,136,2026-04-10,382.92,Completed
6712,279,2026-04-10,11129.95,Completed
6713,240,2026-04-10,2.37,Completed
6714,407,2026-04-10,17.98,Completed
6715,159,2026-04-10,42.93,Completed
6716,396,2026-04-10,107.92,Completed
6717,100,2026-04-10,1407.98,Completed
6718,311,2026-04-10,19.99,Completed
6719,283,2026-04-10,14.99,Completed
6720,66,2026-04-10,79.98,Completed
6721,414,2026-04-10,154.95,Completed
6722,392,2026-04-10,6594.91,Completed
6723,280,2026-04-10,1654.93,Completed
6724,257,2026-04-10,174.44,Completed
6725,82,2026-04-10,29.99,Completed
6726,480,2026-04-10,18499.94,Completed
6727,260,2026-04-10,414.89,Completed
6728,126,2026-04-10,2508.96,Completed
6729,393,2026-04-10,5763.92,Completed
6730,65,2026-04-10,49.98,Completed
6731,474,2026-04-11,28022.93,Completed
6732,132,2026-04-11,74.97,Completed
6733,263,2026-04-11,24.99,Completed
6734,385,2026-04-11,79.98,Completed
6735,82,2026-04-11,284.93,Completed
6736,297,2026-04-11,133.91,Completed
6737,376,2026-04-11,239.96,Completed
6738,280,2026-04-11,34.94,Completed
6739,93,2026-04-11,181.96,Completed
6740,458,2026-04-11,39.98,Completed
6741,325,2026-04-11,42046.43,Completed
6742,344,2026-04-11,12.99,Completed
6743,159,2026-04-11,104.94,Completed
6744,124,2026-04-11,4679.95,Completed
6745,163,2026-04-11,76.96,Completed
6746,6,2026-04-11,25.98,Completed
6747,272,2026-04-11,1409.35,Completed
6748,342,2026-04-11,27.95,Completed
6749,499,2026-04-11,62.94,Completed
6750,99,2026-04-11,37359.94,Completed
6751,277,2026-04-11,81.97,Completed
6752,432,2026-04-11,6019.96,Completed
6753,329,2026-04-11,104.97,Completed
6754,37,2026-04-11,387.91,Completed
6755,15,2026-04-12,1599.98,Completed
6756,498,2026-04-12,19.98,Completed
6757,57,2026-04-12,83.97,Completed
6758,16,2026-04-12,42.76,Completed
6759,291,2026-04-12,32.97,Completed
6760,10,2026-04-12,384.94,Completed
6761,262,2026-04-12,443.89,Completed
6762,231,2026-04-12,11.98,Completed
6763,184,2026-04-12,207.94,Completed
6764,118,2026-04-12,2999.97,Completed
6765,53,2026-04-12,89.99,Completed
6766,252,2026-04-12,29604.94,Completed
6767,245,2026-04-12,220.9,Completed
6768,125,2026-04-12,109.95,Completed
6769,93,2026-04-12,2199.98,Completed
6770,399,2026-04-12,266.95,Completed
6771,444,2026-04-12,119.98,Completed
6772,128,2026-04-12,199.93,Completed
6773,421,2026-04-12,204.95,Completed
6774,274,2026-04-12,813.54,Completed
6775,76,2026-04-12,10.47,Completed
6776,367,2026-04-12,28032.43,Completed
6777,177,2026-04-12,49.95,Completed
6778,390,2026-04-12,9.98,Completed
6779,236,2026-04-12,9175.95,Completed
6780,222,2026-04-12,149.94,Completed
6781,80,2026-04-12,329.94,Completed
6782,221,2026-04-12,64.97,Completed
6783,423,2026-04-12,13269.94,Completed
6784,384,2026-04-12,83.97,Completed
6785,21,2026-04-12,4039.96,Completed
6786,286,2026-04-12,299.92,Completed
6787,46,2026-04-12,3521.95,Completed
6788,173,2026-04-12,58.53,Completed
6789,500,2026-04-12,362.24,Completed
6790,423,2026-04-12,197.93,Completed
6791,237,2026-04-12,10223.2,Completed
6792,1,2026-04-12,3483.95,Completed
6793,270,2026-04-12,189.96,Completed
6794,219,2026-04-12,15.98,Completed
6795,305,2026-04-12,19.26,Completed
6796,299,2026-04-12,104.97,Completed
6797,218,2026-04-12,59.97,Completed
6798,339,2026-04-12,55.98,Completed
6799,45,2026-04-12,29.97,Completed
6800,238,2026-04-12,49.52,Completed
6801,278,2026-04-12,31.97,Completed
6802,107,2026-04-12,62.32,Completed
6803,322,2026-04-12,72.94,Completed
6804,392,2026-04-12,12.99,Completed
6805,295,2026-04-12,186.92,Completed
6806,16,2026-04-12,179.98,Completed
6807,159,2026-04-12,5199.95,Completed
6808,458,2026-04-12,28038.93,Completed
6809,23,2026-04-12,22.44,Completed
6810,303,2026-04-12,5599.96,Completed
6811,102,2026-04-12,24.99,Completed
6812,170,2026-04-12,7695.43,Completed
6813,355,2026-04-12,1589.91,Completed
6814,186,2026-04-12,122.93,Completed
6815,410,2026-04-12,3279.93,Completed
6816,414,2026-04-12,1.49,Completed
6817,359,2026-04-12,1162.91,Completed
6818,211,2026-04-12,91.95,Completed
6819,202,2026-04-12,899.97,Completed
6820,423,2026-04-12,19.99,Completed
6821,118,2026-04-13,4269.93,Completed
6822,386,2026-04-13,3.49,Completed
6823,185,2026-04-13,18129.97,Completed
6824,400,2026-04-13,185.95,Completed
6825,496,2026-04-13,37.97,Completed
6826,232,2026-04-13,128.93,Completed
6827,477,2026-04-13,1645.94,Completed
6828,11,2026-04-13,289.44,Completed
6829,224,2026-04-13,5079.97,Completed
6830,364,2026-04-13,342.94,Completed
6831,117,2026-04-13,32.26,Completed
6832,244,2026-04-13,4.99,Completed
6833,476,2026-04-13,159.98,Completed
6834,76,2026-04-13,5407.43,Completed
6835,48,2026-04-13,33.97,Completed
6836,248,2026-04-13,4369.95,Completed
6837,223,2026-04-13,187.44,Completed
6838,500,2026-04-13,180.94,Completed
6839,375,2026-04-13,17.98,Completed
6840,195,2026-04-13,109.96,Completed
6841,457,2026-04-13,170.93,Completed
6842,340,2026-04-13,9.98,Completed
6843,101,2026-04-13,383.94,Completed
6844,123,2026-04-13,514.91,Completed
6845,80,2026-04-13,131.43,Completed
6846,107,2026-04-13,398.93,Completed
6847,2,2026-04-13,2210.83,Completed
6848,111,2026-04-13,41.95,Completed
6849,129,2026-04-13,5978.91,Completed
6850,173,2026-04-13,151.95,Completed
6851,301,2026-04-13,4043.94,Completed
6852,249,2026-04-13,24039.91,Completed
6853,247,2026-04-13,467.91,Completed
6854,35,2026-04-13,89.97,Completed
6855,244,2026-04-13,8913.92,Completed
6856,375,2026-04-13,2013.46,Completed
6857,341,2026-04-13,5905.91,Completed
6858,410,2026-04-13,48.44,Completed
6859,325,2026-04-13,1550.96,Completed
6860,127,2026-04-13,4502.46,Completed
6861,45,2026-04-13,8.96,Completed
6862,342,2026-04-13,89.95,Completed
6863,104,2026-04-13,9389.96,Completed
6864,5,2026-04-13,35.46,Completed
6865,495,2026-04-13,99.98,Completed
6866,274,2026-04-13,3565.94,Completed
6867,64,2026-04-13,3.98,Completed
6868,389,2026-04-13,391.23,Completed
6869,7,2026-04-13,89.97,Completed
6870,181,2026-04-13,5345.91,Completed
6871,128,2026-04-13,106.76,Completed
6872,95,2026-04-13,544.82,Completed
6873,263,2026-04-13,64.95,Completed
6874,291,2026-04-13,199.95,Completed
6875,409,2026-04-13,69.98,Completed
6876,395,2026-04-13,2399.97,Completed
6877,308,2026-04-13,225.24,Completed
6878,57,2026-04-13,494.94,Completed
6879,484,2026-04-13,749.93,Completed
6880,284,2026-04-13,48.95,Completed
6881,376,2026-04-13,17.97,Completed
6882,380,2026-04-13,102.84,Completed
6883,300,2026-04-13,4543.91,Completed
6884,384,2026-04-13,4143.89,Completed
6885,135,2026-04-13,1.99,Completed
6886,261,2026-04-13,26999.97,Completed
6887,195,2026-04-13,151.96,Completed
6888,116,2026-04-13,21.48,Completed
6889,431,2026-04-13,41053.92,Completed
6890,96,2026-04-13,42.46,Completed
6891,355,2026-04-14,973.92,Completed
6892,117,2026-04-14,203.93,Completed
6893,221,2026-04-14,924.96,Completed
6894,211,2026-04-14,3153.95,Completed
6895,332,2026-04-14,178.95,Completed
6896,423,2026-04-14,163.96,Completed
6897,212,2026-04-14,82.96,Completed
6898,93,2026-04-14,43.96,Completed
6899,394,2026-04-14,488.92,Completed
6900,449,2026-04-14,4.99,Completed
6901,346,2026-04-14,101.95,Completed
6902,17,2026-04-14,1799.99,Completed
6903,60,2026-04-14,3904.95,Completed
6904,123,2026-04-14,133.96,Completed
6905,167,2026-04-14,10.99,Completed
6906,451,2026-04-14,31.97,Completed
6907,53,2026-04-14,13058.94,Completed
6908,193,2026-04-14,2810.96,Completed
6909,430,2026-04-14,30.96,Completed
6910,426,2026-04-14,2.58,Completed
6911,459,2026-04-14,226.92,Completed
6912,305,2026-04-14,26.97,Completed
6913,141,2026-04-14,117.92,Completed
6914,70,2026-04-14,68.96,Completed
6915,345,2026-04-14,50.95,Completed
6916,160,2026-04-14,44.95,Completed
6917,119,2026-04-14,144.96,Completed
6918,348,2026-04-14,80.9,Completed
6919,315,2026-04-14,10999.99,Completed
6920,209,2026-04-14,3976.95,Completed
6921,4,2026-04-14,28100.93,Completed
6922,372,2026-04-14,4999.98,Completed
6923,374,2026-04-14,638.88,Completed
6924,62,2026-04-14,59.25,Completed
6925,477,2026-04-14,69.99,Completed
6926,6,2026-04-14,406.93,Completed
6927,36,2026-04-14,197.95,Completed
6928,370,2026-04-14,14.34,Completed
6929,5,2026-04-14,7299.96,Completed
6930,359,2026-04-14,15528.96,Completed
6931,373,2026-04-14,1499.99,Completed
6932,42,2026-04-14,348.94,Completed
6933,183,2026-04-14,262.94,Completed
6934,395,2026-04-14,1619.94,Completed
6935,375,2026-04-14,11.98,Completed
6936,147,2026-04-14,203.95,Completed
6937,403,2026-04-14,296.94,Completed
6938,241,2026-04-14,143.91,Completed
6939,317,2026-04-14,2803.97,Completed
6940,56,2026-04-14,1910.93,Completed
6941,101,2026-04-14,20.97,Completed
6942,434,2026-04-14,3007.45,Completed
6943,390,2026-04-14,2552.93,Completed
6944,255,2026-04-14,34.97,Completed
6945,359,2026-04-14,183.93,Completed
6946,497,2026-04-14,3079.95,Completed
6947,38,2026-04-14,2278.95,Completed
6948,246,2026-04-14,35.97,Completed
6949,2,2026-04-14,31.98,Completed
6950,26,2026-04-15,5778.93,Completed
6951,36,2026-04-15,42.95,Completed
6952,480,2026-04-15,377.92,Completed
6953,156,2026-04-15,199.98,Completed
6954,40,2026-04-15,583.92,Completed
6955,413,2026-04-15,186.91,Completed
6956,325,2026-04-15,32.95,Completed
6957,383,2026-04-15,1533.97,Completed
6958,123,2026-04-15,145.94,Completed
6959,369,2026-04-15,8.97,Completed
6960,206,2026-04-15,382.94,Completed
6961,294,2026-04-15,22038.95,Completed
6962,187,2026-04-15,119.94,Completed
6963,304,2026-04-15,65.94,Completed
6964,324,2026-04-15,2519.92,Completed
6965,84,2026-04-15,31.96,Completed
6966,55,2026-04-15,5.99,Completed
6967,16,2026-04-15,15.99,Completed
6968,286,2026-04-15,335.72,Completed
6969,210,2026-04-15,188.51,Completed
6970,408,2026-04-15,16.99,Completed
6971,91,2026-04-15,37014.96,Completed
6972,381,2026-04-15,27.96,Completed
6973,266,2026-04-15,24.96,Completed
6974,389,2026-04-15,3.99,Completed
6975,317,2026-04-15,7.98,Completed
6976,16,2026-04-15,3411.94,Completed
6977,262,2026-04-15,147.94,Completed
6978,133,2026-04-15,2.98,Completed
6979,335,2026-04-15,406.95,Completed
6980,16,2026-04-15,8.99,Completed
6981,87,2026-04-15,121.94,Completed
6982,448,2026-04-15,18117.93,Completed
6983,130,2026-04-15,999.98,Completed
6984,71,2026-04-15,51.96,Completed
6985,472,2026-04-15,194.94,Completed
6986,189,2026-04-15,200.94,Completed
6987,302,2026-04-15,99.95,Completed
6988,426,2026-04-15,4623.94,Completed
6989,319,2026-04-15,12.97,Completed
6990,199,2026-04-15,63.97,Completed
6991,305,2026-04-15,1535.93,Completed
6992,117,2026-04-15,16.97,Completed
6993,318,2026-04-15,1393.94,Completed
6994,102,2026-04-15,6154.93,Completed
6995,33,2026-04-15,104.92,Completed
6996,58,2026-04-15,1499.99,Completed
6997,403,2026-04-15,4.58,Completed
6998,342,2026-04-15,1532.95,Completed
6999,226,2026-04-15,11013.45,Completed
7000,437,2026-04-15,247.95,Completed
7001,240,2026-04-15,3299.97,Completed
7002,158,2026-04-15,3.98,Completed
7003,464,2026-04-15,83.92,Completed
7004,214,2026-04-15,34.84,Completed
7005,127,2026-04-15,1922.94,Completed
7006,36,2026-04-15,369.95,Completed
7007,68,2026-04-15,1999.99,Completed
7008,444,2026-04-15,5.97,Completed
7009,373,2026-04-15,156.13,Completed
7010,183,2026-04-15,5590.9,Completed
7011,78,2026-04-15,241.9,Completed
7012,229,2026-04-15,269.97,Completed
7013,115,2026-04-15,17.97,Completed
7014,52,2026-04-15,299.98,Completed
7015,495,2026-04-15,63.54,Completed
7016,147,2026-04-15,22.97,Completed
7017,53,2026-04-15,2208.97,Completed
7018,61,2026-04-15,29.98,Completed
7019,197,2026-04-15,225.97,Completed
7020,420,2026-04-16,1372.45,Completed
7021,206,2026-04-16,4629.96,Completed
7022,359,2026-04-16,281.91,Completed
7023,120,2026-04-16,578.9,Completed
7024,64,2026-04-16,215.95,Completed
7025,440,2026-04-16,263.91,Completed
7026,122,2026-04-16,28149.95,Completed
7027,320,2026-04-16,15.45,Completed
7028,319,2026-04-16,4459.95,Completed
7029,70,2026-04-16,22047.95,Completed
7030,373,2026-04-16,166.41,Completed
7031,181,2026-04-16,49.41,Completed
7032,60,2026-04-16,79.44,Completed
7033,228,2026-04-16,13.95,Completed
7034,198,2026-04-16,346.42,Completed
7035,235,2026-04-16,343.93,Completed
7036,478,2026-04-16,39015.95,Completed
7037,155,2026-04-16,13060.94,Completed
7038,467,2026-04-16,7.47,Completed
7039,259,2026-04-16,2799.98,Completed
7040,426,2026-04-16,299.98,Completed
7041,479,2026-04-16,3030.75,Completed
7042,386,2026-04-16,26108.95,Completed
7043,30,2026-04-16,1429.97,Completed
7044,315,2026-04-16,25999.98,Completed
7045,212,2026-04-16,29.98,Completed
7046,280,2026-04-16,438.93,Completed
7047,267,2026-04-16,53.77,Completed
7048,334,2026-04-16,52.92,Completed
7049,83,2026-04-16,24.99,Completed
7050,279,2026-04-16,4511.94,Completed
7051,37,2026-04-16,639.31,Completed
7052,150,2026-04-16,227.94,Completed
7053,419,2026-04-16,38.97,Completed
7054,116,2026-04-16,4619.96,Completed
7055,210,2026-04-16,16.96,Completed
7056,284,2026-04-16,6244.9,Completed
7057,163,2026-04-16,14139.97,Completed
7058,149,2026-04-16,52.95,Completed
7059,157,2026-04-16,2802.95,Completed
7060,403,2026-04-16,199.96,Completed
7061,415,2026-04-16,3683.92,Completed
7062,75,2026-04-16,119.97,Completed
7063,478,2026-04-16,11.98,Completed
7064,459,2026-04-16,2.37,Completed
7065,436,2026-04-16,27.99,Completed
7066,201,2026-04-16,47.54,Completed
7067,422,2026-04-16,5849.94,Completed
7068,405,2026-04-16,104.94,Completed
7069,288,2026-04-16,13214.94,Completed
7070,485,2026-04-16,59.97,Completed
7071,8,2026-04-16,29.98,Completed
7072,45,2026-04-16,23.56,Completed
7073,186,2026-04-16,21.98,Completed
7074,205,2026-04-16,275.95,Completed
7075,492,2026-04-16,2.29,Completed
7076,117,2026-04-17,2.29,Completed
7077,488,2026-04-17,26204.93,Completed
7078,324,2026-04-17,179.95,Completed
7079,332,2026-04-17,11.85,Completed
7080,189,2026-04-17,1686.92,Completed
7081,467,2026-04-17,1519.97,Completed
7082,300,2026-04-17,152.97,Completed
7083,405,2026-04-17,1086.91,Completed
7084,61,2026-04-17,22075.95,Completed
7085,330,2026-04-17,3.98,Completed
7086,446,2026-04-17,22017.96,Completed
7087,422,2026-04-17,815.96,Completed
7088,434,2026-04-17,10.96,Completed
7089,312,2026-04-17,39004.96,Completed
7090,292,2026-04-17,28.96,Completed
7091,98,2026-04-17,3429.94,Completed
7092,171,2026-04-17,907.95,Completed
7093,167,2026-04-17,57.93,Completed
7094,105,2026-04-17,22272.95,Completed
7095,257,2026-04-17,138.53,Completed
7096,327,2026-04-17,107.97,Completed
7097,85,2026-04-17,4650.92,Completed
7098,193,2026-04-17,28639.9,Completed
7099,459,2026-04-17,291.93,Completed
7100,66,2026-04-17,3724.94,Completed
7101,187,2026-04-17,30.97,Completed
7102,68,2026-04-17,61.95,Completed
7103,372,2026-04-17,5399.97,Completed
7104,203,2026-04-17,5201.94,Completed
7105,148,2026-04-17,4222.41,Completed
7106,309,2026-04-17,3649.96,Completed
7107,256,2026-04-17,127.91,Completed
7108,13,2026-04-17,1144.42,Completed
7109,30,2026-04-17,19.99,Completed
7110,360,2026-04-17,49.99,Completed
7111,363,2026-04-17,40.46,Completed
7112,212,2026-04-17,4721.44,Completed
7113,216,2026-04-17,472.9,Completed
7114,396,2026-04-17,167.95,Completed
7115,125,2026-04-17,144.9,Completed
7116,119,2026-04-17,4639.9,Completed
7117,418,2026-04-17,80.93,Completed
7118,231,2026-04-17,299.99,Completed
7119,112,2026-04-17,28084.91,Completed
7120,386,2026-04-17,45.96,Completed
7121,204,2026-04-17,46.46,Completed
7122,20,2026-04-17,197.93,Completed
7123,456,2026-04-17,4061.93,Completed
7124,124,2026-04-17,42063.93,Completed
7125,35,2026-04-17,20.35,Completed
7126,179,2026-04-17,4.28,Completed
7127,31,2026-04-17,2450.92,Completed
7128,34,2026-04-17,287.92,Completed
7129,253,2026-04-17,181.94,Completed
7130,191,2026-04-17,2413.91,Completed
7131,326,2026-04-17,42054.93,Completed
7132,323,2026-04-17,112.96,Completed
7133,181,2026-04-17,6462.93,Completed
7134,9,2026-04-17,14.96,Completed
7135,270,2026-04-17,85.52,Completed
7136,319,2026-04-17,259.95,Completed
7137,148,2026-04-17,37.96,Completed
7138,325,2026-04-17,23117.94,Completed
7139,404,2026-04-17,67.92,Completed
7140,194,2026-04-17,48.96,Completed
7141,452,2026-04-17,58.41,Completed
7142,494,2026-04-17,49.99,Completed
7143,345,2026-04-17,103.97,Completed
