order_item_id,order_id,product_id,quantity,unit_price,total_price
15680,6282,23,3,2.99,8.97
15681,6282,48,1,7.99,7.99
15682,6282,56,3,49.99,149.97
15683,6283,70,2,6.99,13.98
15684,6283,23,2,2.99,5.98
15685,6283,80,2,1399.99,2799.98
15686,6283,36,1,19.99,19.99
15687,6284,18,1,8.99,8.99
15688,6285,41,2,2.49,4.98
15689,6285,36,1,19.99,19.99
15690,6285,88,1,149.99,149.99
15691,6286,14,1,499.99,499.99
15692,6286,77,2,5.99,11.98
15693,6286,72,1,8.99,8.99
15694,6286,67,2,15.99,31.98
15695,6287,85,3,34.99,104.97
15696,6287,13,2,299.99,599.98
15697,6288,79,1,1799.99,1799.99
15698,6288,57,3,9.99,29.97
15699,6288,75,1,16.99,16.99
15700,6289,63,2,7.99,15.98
15701,6289,57,1,9.99,9.99
15702,6289,88,1,149.99,149.99
15703,6289,90,2,89.99,179.98
15704,6290,24,1,14.99,14.99
15705,6290,28,2,5.49,10.98
15706,6290,79,3,1799.99,5399.97
15707,6290,91,3,119.99,359.97
15708,6291,35,1,2.29,2.29
15709,6291,34,1,7.99,7.99
15710,6292,76,1,11.99,11.99
15711,6292,35,2,2.29,4.58
15712,6293,39,2,1.99,3.98
15713,6293,54,3,8.99,26.97
15714,6293,69,3,3.99,11.97
15715,6294,59,2,4.99,9.98
15716,6294,34,2,7.99,15.98
15717,6295,83,1,29.99,29.99
15718,6295,10,3,79.99,239.97
15719,6295,63,1,7.99,7.99
15720,6295,70,1,6.99,6.99
15721,6296,15,1,799.99,799.99
15722,6296,96,3,12999.99,38999.97
15723,6296,8,1,89.99,89.99
15724,6296,4,2,12.99,25.98
15725,6297,59,3,4.99,14.97
15726,6297,82,2,1499.99,2999.98
15727,6298,16,2,1.99,3.98
15728,6299,72,3,8.99,26.97
15729,6300,8,3,89.99,269.97
15730,6300,84,3,24.99,74.97
15731,6300,70,3,6.99,20.97
15732,6301,87,1,27.99,27.99
15733,6302,66,3,89.99,269.97
15734,6303,72,2,8.99,17.98
15735,6303,96,2,12999.99,25999.98
15736,6304,98,1,13999.99,13999.99
15737,6304,28,1,5.49,5.49
15738,6304,35,3,2.29,6.87
15739,6304,42,2,0.99,1.98
15740,6305,28,3,5.49,16.47
15741,6305,98,2,13999.99,27999.98
15742,6305,3,2,14.99,29.98
15743,6305,67,3,15.99,47.97
15744,6306,11,1,1899.99,1899.99
15745,6306,81,2,1099.99,2199.98
15746,6307,5,2,8.99,17.98
15747,6307,43,3,59.99,179.97
15748,6307,1,1,9.99,9.99
15749,6307,87,3,27.99,83.97
15750,6308,81,1,1099.99,1099.99
15751,6309,42,3,0.99,2.97
15752,6310,85,2,34.99,69.98
15753,6311,77,1,5.99,5.99
15754,6311,37,3,1.99,5.97
15755,6311,59,2,4.99,9.98
15756,6311,96,3,12999.99,38999.97
15757,6312,65,3,12.99,38.97
15758,6313,55,2,6.99,13.98
15759,6313,53,1,12.99,12.99
15760,6313,84,3,24.99,74.97
15761,6313,58,1,3.99,3.99
15762,6314,67,2,15.99,31.98
15763,6314,41,2,2.49,4.98
15764,6315,37,1,1.99,1.99
15765,6315,99,2,99.99,199.98
15766,6315,36,2,19.99,39.98
15767,6316,57,1,9.99,9.99
15768,6316,33,2,4.99,9.98
15769,6317,88,1,149.99,149.99
15770,6318,38,2,5.99,11.98
15771,6318,57,1,9.99,9.99
15772,6319,71,2,39.99,79.98
15773,6320,30,2,2.49,4.98
15774,6321,47,1,49.99,49.99
15775,6321,20,1,4.99,4.99
15776,6321,60,3,10.99,32.97
15777,6321,74,2,4.99,9.98
15778,6322,81,1,1099.99,1099.99
15779,6322,87,3,27.99,83.97
15780,6322,54,1,8.99,8.99
15781,6323,21,1,1.49,1.49
15782,6323,18,2,8.99,17.98
15783,6324,45,3,39.99,119.97
15784,6324,51,2,39.99,79.98
15785,6324,24,1,14.99,14.99
15786,6325,70,1,6.99,6.99
15787,6326,9,2,69.99,139.98
15788,6326,96,2,12999.99,25999.98
15789,6326,39,2,1.99,3.98
15790,6326,54,1,8.99,8.99
15791,6327,9,1,69.99,69.99
15792,6328,32,1,3.49,3.49
15793,6328,94,2,1499.99,2999.98
15794,6328,48,3,7.99,23.97
15795,6328,100,3,129.99,389.97
15796,6329,2,1,19.99,19.99
15797,6329,45,1,39.99,39.99
15798,6330,73,2,19.99,39.98
15799,6330,31,3,0.79,2.37
15800,6330,22,1,10.99,10.99
15801,6331,23,1,2.99,2.99
15802,6331,10,3,79.99,239.97
15803,6332,49,3,5.99,17.97
15804,6332,19,2,9.99,19.98
15805,6333,10,3,79.99,239.97
15806,6334,7,1,129.99,129.99
15807,6335,9,1,69.99,69.99
15808,6335,33,3,4.99,14.97
15809,6335,98,1,13999.99,13999.99
15810,6335,40,1,3.99,3.99
15811,6336,50,3,9.99,29.97
15812,6336,43,2,59.99,119.98
15813,6337,81,2,1099.99,2199.98
15814,6338,84,3,24.99,74.97
15815,6339,38,2,5.99,11.98
15816,6340,17,3,12.99,38.97
15817,6340,23,1,2.99,2.99
15818,6340,29,1,3.99,3.99
15819,6340,31,2,0.79,1.58
15820,6341,79,3,1799.99,5399.97
15821,6342,99,3,99.99,299.97
15822,6342,92,1,109.99,109.99
15823,6342,2,3,19.99,59.97
15824,6343,51,3,39.99,119.97
15825,6343,99,3,99.99,299.97
15826,6344,48,1,7.99,7.99
15827,6345,78,1,1999.99,1999.99
15828,6345,86,3,19.99,59.97
15829,6346,13,2,299.99,599.98
15830,6347,65,2,12.99,25.98
15831,6348,61,3,34.99,104.97
15832,6349,79,2,1799.99,3599.98
15833,6349,43,3,59.99,179.97
15834,6349,74,3,4.99,14.97
15835,6349,24,2,14.99,29.98
15836,6350,93,2,89.99,179.98
15837,6351,87,1,27.99,27.99
15838,6351,92,3,109.99,329.97
15839,6351,80,1,1399.99,1399.99
15840,6351,13,1,299.99,299.99
15841,6352,36,2,19.99,39.98
15842,6352,45,3,39.99,119.97
15843,6352,77,3,5.99,17.97
15844,6352,3,1,14.99,14.99
15845,6353,62,2,5.99,11.98
15846,6354,42,1,0.99,0.99
15847,6354,90,1,89.99,89.99
15848,6354,53,2,12.99,25.98
15849,6355,85,3,34.99,104.97
15850,6355,20,2,4.99,9.98
15851,6355,83,1,29.99,29.99
15852,6355,6,3,49.99,149.97
15853,6356,8,1,89.99,89.99
15854,6356,4,3,12.99,38.97
15855,6356,36,1,19.99,19.99
15856,6356,99,2,99.99,199.98
15857,6357,39,2,1.99,3.98
15858,6358,18,2,8.99,17.98
15859,6358,13,2,299.99,599.98
15860,6359,82,3,1499.99,4499.97
15861,6359,32,2,3.49,6.98
15862,6360,14,2,499.99,999.98
15863,6361,59,3,4.99,14.97
15864,6361,80,3,1399.99,4199.97
15865,6361,28,1,5.49,5.49
15866,6361,60,3,10.99,32.97
15867,6362,89,1,79.99,79.99
15868,6362,28,3,5.49,16.47
15869,6363,77,2,5.99,11.98
15870,6363,30,1,2.49,2.49
15871,6363,95,2,8999.99,17999.98
15872,6364,76,1,11.99,11.99
15873,6364,46,3,14.99,44.97
15874,6364,50,2,9.99,19.98
15875,6365,77,3,5.99,17.97
15876,6365,70,3,6.99,20.97
15877,6365,82,3,1499.99,4499.97
15878,6365,14,1,499.99,499.99
15879,6366,48,1,7.99,7.99
15880,6366,17,3,12.99,38.97
15881,6366,91,1,119.99,119.99
15882,6367,74,2,4.99,9.98
15883,6367,85,1,34.99,34.99
15884,6367,27,3,6.99,20.97
15885,6368,6,3,49.99,149.97
15886,6368,20,3,4.99,14.97
15887,6368,18,1,8.99,8.99
15888,6368,78,1,1999.99,1999.99
15889,6369,33,1,4.99,4.99
15890,6369,93,3,89.99,269.97
15891,6369,9,1,69.99,69.99
15892,6370,57,3,9.99,29.97
15893,6371,21,3,1.49,4.47
15894,6371,71,1,39.99,39.99
15895,6372,22,3,10.99,32.97
15896,6373,33,3,4.99,14.97
15897,6374,73,2,19.99,39.98
15898,6374,33,3,4.99,14.97
15899,6374,90,1,89.99,89.99
15900,6374,98,1,13999.99,13999.99
15901,6375,87,1,27.99,27.99
15902,6376,85,2,34.99,69.98
15903,6377,12,1,2499.99,2499.99
15904,6377,56,2,49.99,99.98
15905,6377,89,3,79.99,239.97
15906,6377,48,1,7.99,7.99
15907,6378,24,1,14.99,14.99
15908,6378,15,1,799.99,799.99
15909,6379,52,3,29.99,89.97
15910,6379,13,3,299.99,899.97
15911,6380,60,3,10.99,32.97
15912,6380,22,3,10.99,32.97
15913,6381,2,2,19.99,39.98
15914,6381,94,2,1499.99,2999.98
15915,6382,36,3,19.99,59.97
15916,6382,85,1,34.99,34.99
15917,6382,94,1,1499.99,1499.99
15918,6382,96,1,12999.99,12999.99
15919,6383,55,2,6.99,13.98
15920,6384,43,3,59.99,179.97
15921,6385,6,2,49.99,99.98
15922,6386,13,3,299.99,899.97
15923,6386,28,1,5.49,5.49
15924,6386,80,2,1399.99,2799.98
15925,6387,31,3,0.79,2.37
15926,6388,30,3,2.49,7.47
15927,6388,26,1,0.99,0.99
15928,6388,94,1,1499.99,1499.99
15929,6388,76,2,11.99,23.98
15930,6389,12,3,2499.99,7499.97
15931,6389,85,2,34.99,69.98
15932,6389,72,2,8.99,17.98
15933,6390,53,1,12.99,12.99
15934,6390,3,2,14.99,29.98
15935,6390,26,1,0.99,0.99
15936,6390,14,3,499.99,1499.97
15937,6391,81,1,1099.99,1099.99
15938,6392,44,2,29.99,59.98
15939,6392,13,2,299.99,599.98
15940,6392,10,1,79.99,79.99
15941,6392,23,3,2.99,8.97
15942,6393,6,3,49.99,149.97
15943,6393,66,2,89.99,179.98
15944,6393,63,3,7.99,23.97
15945,6393,96,1,12999.99,12999.99
15946,6394,28,1,5.49,5.49
15947,6394,62,2,5.99,11.98
15948,6394,48,3,7.99,23.97
15949,6394,20,1,4.99,4.99
15950,6395,28,1,5.49,5.49
15951,6395,43,2,59.99,119.98
15952,6395,87,2,27.99,55.98
15953,6396,21,1,1.49,1.49
15954,6397,50,1,9.99,9.99
15955,6398,87,3,27.99,83.97
15956,6398,66,2,89.99,179.98
15957,6399,79,1,1799.99,1799.99
15958,6399,94,1,1499.99,1499.99
15959,6399,95,3,8999.99,26999.97
15960,6399,18,1,8.99,8.99
15961,6400,24,3,14.99,44.97
15962,6400,18,2,8.99,17.98
15963,6400,15,3,799.99,2399.97
15964,6401,68,1,24.99,24.99
15965,6401,74,2,4.99,9.98
15966,6402,74,1,4.99,4.99
15967,6402,51,3,39.99,119.97
15968,6403,38,1,5.99,5.99
15969,6403,92,2,109.99,219.98
15970,6404,25,3,1.29,3.87
15971,6404,27,2,6.99,13.98
15972,6404,6,2,49.99,99.98
15973,6404,21,2,1.49,2.98
15974,6405,95,3,8999.99,26999.97
15975,6405,29,1,3.99,3.99
15976,6405,85,2,34.99,69.98
15977,6406,55,3,6.99,20.97
15978,6406,52,2,29.99,59.98
15979,6406,66,3,89.99,269.97
15980,6406,96,2,12999.99,25999.98
15981,6407,21,2,1.49,2.98
15982,6407,34,1,7.99,7.99
15983,6408,94,3,1499.99,4499.97
15984,6408,59,3,4.99,14.97
15985,6408,18,3,8.99,26.97
15986,6409,29,3,3.99,11.97
15987,6409,54,2,8.99,17.98
15988,6409,32,3,3.49,10.47
15989,6410,15,2,799.99,1599.98
15990,6411,36,1,19.99,19.99
15991,6411,29,2,3.99,7.98
15992,6411,78,2,1999.99,3999.98
15993,6411,31,2,0.79,1.58
15994,6412,84,1,24.99,24.99
15995,6412,23,2,2.99,5.98
15996,6412,5,2,8.99,17.98
15997,6412,80,1,1399.99,1399.99
15998,6413,100,2,129.99,259.98
15999,6413,18,1,8.99,8.99
16000,6414,60,3,10.99,32.97
16001,6414,67,2,15.99,31.98
16002,6414,95,3,8999.99,26999.97
16003,6415,56,3,49.99,149.97
16004,6415,96,2,12999.99,25999.98
16005,6416,13,3,299.99,899.97
16006,6416,85,2,34.99,69.98
16007,6416,76,2,11.99,23.98
16008,6416,52,1,29.99,29.99
16009,6417,59,2,4.99,9.98
16010,6417,64,3,14.99,44.97
16011,6417,21,1,1.49,1.49
16012,6418,16,3,1.99,5.97
16013,6418,62,1,5.99,5.99
16014,6419,19,2,9.99,19.98
16015,6420,29,3,3.99,11.97
16016,6420,61,2,34.99,69.98
16017,6420,19,1,9.99,9.99
16018,6420,80,1,1399.99,1399.99
16019,6421,29,2,3.99,7.98
16020,6421,89,2,79.99,159.98
16021,6422,100,3,129.99,389.97
16022,6422,42,3,0.99,2.97
16023,6423,35,3,2.29,6.87
16024,6424,70,3,6.99,20.97
16025,6424,47,1,49.99,49.99
16026,6425,6,1,49.99,49.99
16027,6425,42,1,0.99,0.99
16028,6425,44,2,29.99,59.98
16029,6425,8,1,89.99,89.99
16030,6426,88,3,149.99,449.97
16031,6426,3,1,14.99,14.99
16032,6426,94,2,1499.99,2999.98
16033,6427,15,3,799.99,2399.97
16034,6427,93,3,89.99,269.97
16035,6427,32,2,3.49,6.98
16036,6427,94,1,1499.99,1499.99
16037,6428,34,3,7.99,23.97
16038,6428,8,2,89.99,179.98
16039,6428,97,1,10999.99,10999.99
16040,6429,47,1,49.99,49.99
16041,6429,89,1,79.99,79.99
16042,6430,63,3,7.99,23.97
16043,6430,74,3,4.99,14.97
16044,6430,36,1,19.99,19.99
16045,6431,16,1,1.99,1.99
16046,6431,31,1,0.79,0.79
16047,6431,77,1,5.99,5.99
16048,6432,20,1,4.99,4.99
16049,6432,14,2,499.99,999.98
16050,6433,75,2,16.99,33.98
16051,6433,48,3,7.99,23.97
16052,6433,21,3,1.49,4.47
16053,6433,30,3,2.49,7.47
16054,6434,6,3,49.99,149.97
16055,6434,1,3,9.99,29.97
16056,6435,37,3,1.99,5.97
16057,6435,85,3,34.99,104.97
16058,6436,47,3,49.99,149.97
16059,6436,92,3,109.99,329.97
16060,6436,98,2,13999.99,27999.98
16061,6437,50,1,9.99,9.99
16062,6437,75,1,16.99,16.99
16063,6438,7,2,129.99,259.98
16064,6438,91,2,119.99,239.98
16065,6438,57,2,9.99,19.98
16066,6438,50,1,9.99,9.99
16067,6439,37,3,1.99,5.97
16068,6440,44,2,29.99,59.98
16069,6440,18,2,8.99,17.98
16070,6440,46,3,14.99,44.97
16071,6440,9,3,69.99,209.97
16072,6441,54,3,8.99,26.97
16073,6442,31,2,0.79,1.58
16074,6442,73,3,19.99,59.97
16075,6442,12,2,2499.99,4999.98
16076,6443,87,2,27.99,55.98
16077,6443,40,3,3.99,11.97
16078,6443,8,1,89.99,89.99
16079,6443,89,3,79.99,239.97
16080,6444,74,3,4.99,14.97
16081,6444,91,2,119.99,239.98
16082,6444,84,3,24.99,74.97
16083,6445,95,1,8999.99,8999.99
16084,6445,9,2,69.99,139.98
16085,6445,87,1,27.99,27.99
16086,6446,84,3,24.99,74.97
16087,6446,42,3,0.99,2.97
16088,6446,2,3,19.99,59.97
16089,6447,9,1,69.99,69.99
16090,6447,84,1,24.99,24.99
16091,6447,74,1,4.99,4.99
16092,6448,64,3,14.99,44.97
16093,6448,13,3,299.99,899.97
16094,6448,7,3,129.99,389.97
16095,6449,75,1,16.99,16.99
16096,6449,9,2,69.99,139.98
16097,6449,25,3,1.29,3.87
16098,6449,44,2,29.99,59.98
16099,6450,74,1,4.99,4.99
16100,6451,62,3,5.99,17.97
16101,6451,13,3,299.99,899.97
16102,6451,64,3,14.99,44.97
16103,6452,61,2,34.99,69.98
16104,6453,86,2,19.99,39.98
16105,6454,25,3,1.29,3.87
16106,6455,57,3,9.99,29.97
16107,6456,23,3,2.99,8.97
16108,6456,26,1,0.99,0.99
16109,6457,74,2,4.99,9.98
16110,6457,21,2,1.49,2.98
16111,6457,8,1,89.99,89.99
16112,6457,44,3,29.99,89.97
16113,6458,29,1,3.99,3.99
16114,6458,62,3,5.99,17.97
16115,6458,50,3,9.99,29.97
16116,6459,11,2,1899.99,3799.98
16117,6460,54,2,8.99,17.98
16118,6460,35,1,2.29,2.29
16119,6460,44,2,29.99,59.98
16120,6461,13,2,299.99,599.98
16121,6462,31,1,0.79,0.79
16122,6462,60,2,10.99,21.98
16123,6462,3,2,14.99,29.98
16124,6463,46,2,14.99,29.98
16125,6464,9,3,69.99,209.97
16126,6464,53,1,12.99,12.99
16127,6464,91,3,119.99,359.97
16128,6465,65,1,12.99,12.99
16129,6465,91,3,119.99,359.97
16130,6465,23,2,2.99,5.98
16131,6465,69,1,3.99,3.99
16132,6466,1,3,9.99,29.97
16133,6466,84,1,24.99,24.99
16134,6466,53,3,12.99,38.97
16135,6466,79,3,1799.99,5399.97
16136,6467,88,2,149.99,299.98
16137,6468,22,2,10.99,21.98
16138,6468,87,2,27.99,55.98
16139,6468,65,3,12.99,38.97
16140,6468,4,1,12.99,12.99
16141,6469,35,1,2.29,2.29
16142,6469,75,1,16.99,16.99
16143,6469,48,2,7.99,15.98
16144,6470,40,3,3.99,11.97
16145,6470,21,1,1.49,1.49
16146,6471,41,1,2.49,2.49
16147,6471,39,2,1.99,3.98
16148,6471,11,1,1899.99,1899.99
16149,6471,14,2,499.99,999.98
16150,6472,7,1,129.99,129.99
16151,6472,49,2,5.99,11.98
16152,6472,35,1,2.29,2.29
16153,6473,32,1,3.49,3.49
16154,6473,80,3,1399.99,4199.97
16155,6473,27,1,6.99,6.99
16156,6473,99,3,99.99,299.97
16157,6474,31,2,0.79,1.58
16158,6474,64,1,14.99,14.99
16159,6474,50,2,9.99,19.98
16160,6474,5,3,8.99,26.97
16161,6475,65,1,12.99,12.99
16162,6475,61,1,34.99,34.99
16163,6475,56,2,49.99,99.98
16164,6475,63,2,7.99,15.98
16165,6476,67,1,15.99,15.99
16166,6476,49,2,5.99,11.98
16167,6476,3,2,14.99,29.98
16168,6477,25,1,1.29,1.29
16169,6477,28,2,5.49,10.98
16170,6478,15,2,799.99,1599.98
16171,6478,33,2,4.99,9.98
16172,6479,71,1,39.99,39.99
16173,6480,66,2,89.99,179.98
16174,6480,45,2,39.99,79.98
16175,6480,46,1,14.99,14.99
16176,6481,37,1,1.99,1.99
16177,6481,29,3,3.99,11.97
16178,6481,82,2,1499.99,2999.98
16179,6481,63,3,7.99,23.97
16180,6482,25,1,1.29,1.29
16181,6482,24,2,14.99,29.98
16182,6482,49,2,5.99,11.98
16183,6482,22,1,10.99,10.99
16184,6483,35,2,2.29,4.58
16185,6483,42,2,0.99,1.98
16186,6483,98,3,13999.99,41999.97
16187,6483,57,3,9.99,29.97
16188,6484,36,2,19.99,39.98
16189,6485,84,3,24.99,74.97
16190,6486,18,2,8.99,17.98
16191,6487,3,1,14.99,14.99
16192,6487,29,1,3.99,3.99
16193,6488,86,3,19.99,59.97
16194,6489,74,2,4.99,9.98
16195,6489,7,1,129.99,129.99
16196,6490,83,2,29.99,59.98
16197,6490,51,3,39.99,119.97
16198,6490,64,1,14.99,14.99
16199,6490,69,1,3.99,3.99
16200,6491,69,2,3.99,7.98
16201,6491,40,3,3.99,11.97
16202,6491,70,3,6.99,20.97
16203,6491,30,1,2.49,2.49
16204,6492,50,2,9.99,19.98
16205,6493,69,3,3.99,11.97
16206,6493,73,3,19.99,59.97
16207,6494,25,1,1.29,1.29
16208,6494,60,3,10.99,32.97
16209,6495,87,3,27.99,83.97
16210,6495,32,2,3.49,6.98
16211,6495,23,2,2.99,5.98
16212,6495,19,1,9.99,9.99
16213,6496,34,3,7.99,23.97
16214,6496,58,2,3.99,7.98
16215,6497,90,1,89.99,89.99
16216,6497,81,2,1099.99,2199.98
16217,6498,55,3,6.99,20.97
16218,6498,75,1,16.99,16.99
16219,6498,24,1,14.99,14.99
16220,6498,46,2,14.99,29.98
16221,6499,94,2,1499.99,2999.98
16222,6500,100,2,129.99,259.98
16223,6500,45,2,39.99,79.98
16224,6500,1,2,9.99,19.98
16225,6501,100,2,129.99,259.98
16226,6501,94,1,1499.99,1499.99
16227,6501,99,3,99.99,299.97
16228,6502,48,3,7.99,23.97
16229,6502,65,3,12.99,38.97
16230,6502,1,1,9.99,9.99
16231,6503,5,2,8.99,17.98
16232,6503,79,3,1799.99,5399.97
16233,6503,34,2,7.99,15.98
16234,6503,36,1,19.99,19.99
16235,6504,50,3,9.99,29.97
16236,6504,49,2,5.99,11.98
16237,6505,81,3,1099.99,3299.97
16238,6506,27,2,6.99,13.98
16239,6507,43,1,59.99,59.99
16240,6507,68,2,24.99,49.98
16241,6508,14,2,499.99,999.98
16242,6508,49,2,5.99,11.98
16243,6508,43,2,59.99,119.98
16244,6508,35,1,2.29,2.29
16245,6509,49,2,5.99,11.98
16246,6509,72,1,8.99,8.99
16247,6509,61,1,34.99,34.99
16248,6509,68,2,24.99,49.98
16249,6510,13,1,299.99,299.99
16250,6511,25,1,1.29,1.29
16251,6511,87,2,27.99,55.98
16252,6512,13,3,299.99,899.97
16253,6512,92,2,109.99,219.98
16254,6513,20,2,4.99,9.98
16255,6513,62,2,5.99,11.98
16256,6513,54,2,8.99,17.98
16257,6514,14,2,499.99,999.98
16258,6515,10,3,79.99,239.97
16259,6515,41,2,2.49,4.98
16260,6515,3,1,14.99,14.99
16261,6515,7,2,129.99,259.98
16262,6516,16,2,1.99,3.98
16263,6516,12,2,2499.99,4999.98
16264,6516,98,3,13999.99,41999.97
16265,6517,80,1,1399.99,1399.99
16266,6518,66,2,89.99,179.98
16267,6518,21,3,1.49,4.47
16268,6518,93,2,89.99,179.98
16269,6519,15,1,799.99,799.99
16270,6520,53,3,12.99,38.97
16271,6521,57,3,9.99,29.97
16272,6521,13,2,299.99,599.98
16273,6521,64,3,14.99,44.97
16274,6521,89,1,79.99,79.99
16275,6522,34,2,7.99,15.98
16276,6522,97,3,10999.99,32999.97
16277,6523,68,3,24.99,74.97
16278,6523,41,1,2.49,2.49
16279,6523,86,3,19.99,59.97
16280,6524,52,1,29.99,29.99
16281,6524,25,2,1.29,2.58
16282,6524,96,1,12999.99,12999.99
16283,6524,53,1,12.99,12.99
16284,6525,84,3,24.99,74.97
16285,6525,29,2,3.99,7.98
16286,6526,26,2,0.99,1.98
16287,6526,97,1,10999.99,10999.99
16288,6526,63,1,7.99,7.99
16289,6527,55,2,6.99,13.98
16290,6527,76,2,11.99,23.98
16291,6527,54,1,8.99,8.99
16292,6527,20,1,4.99,4.99
16293,6528,15,1,799.99,799.99
16294,6529,44,3,29.99,89.97
16295,6530,87,1,27.99,27.99
16296,6530,22,2,10.99,21.98
16297,6530,10,1,79.99,79.99
16298,6530,34,2,7.99,15.98
16299,6531,30,3,2.49,7.47
16300,6531,72,3,8.99,26.97
16301,6531,62,1,5.99,5.99
16302,6531,73,2,19.99,39.98
16303,6532,46,2,14.99,29.98
16304,6532,61,1,34.99,34.99
16305,6533,79,1,1799.99,1799.99
16306,6533,82,3,1499.99,4499.97
16307,6534,20,1,4.99,4.99
16308,6534,15,3,799.99,2399.97
16309,6535,7,1,129.99,129.99
16310,6535,72,1,8.99,8.99
16311,6535,71,2,39.99,79.98
16312,6536,68,3,24.99,74.97
16313,6536,12,3,2499.99,7499.97
16314,6536,66,3,89.99,269.97
16315,6536,79,1,1799.99,1799.99
16316,6537,44,1,29.99,29.99
16317,6538,37,2,1.99,3.98
16318,6538,63,3,7.99,23.97
16319,6538,14,2,499.99,999.98
16320,6539,97,2,10999.99,21999.98
16321,6539,72,3,8.99,26.97
16322,6539,50,2,9.99,19.98
16323,6540,64,3,14.99,44.97
16324,6540,55,3,6.99,20.97
16325,6540,35,3,2.29,6.87
16326,6541,7,2,129.99,259.98
16327,6541,56,2,49.99,99.98
16328,6541,4,2,12.99,25.98
16329,6542,42,2,0.99,1.98
16330,6542,76,2,11.99,23.98
16331,6542,31,2,0.79,1.58
16332,6543,42,2,0.99,1.98
16333,6543,78,1,1999.99,1999.99
16334,6543,75,3,16.99,50.97
16335,6544,64,1,14.99,14.99
16336,6544,23,1,2.99,2.99
16337,6544,95,2,8999.99,17999.98
16338,6545,46,1,14.99,14.99
16339,6545,14,3,499.99,1499.97
16340,6545,48,3,7.99,23.97
16341,6546,17,3,12.99,38.97
16342,6547,94,1,1499.99,1499.99
16343,6547,56,3,49.99,149.97
16344,6547,88,1,149.99,149.99
16345,6548,41,3,2.49,7.47
16346,6549,6,1,49.99,49.99
16347,6550,2,1,19.99,19.99
16348,6550,96,2,12999.99,25999.98
16349,6550,66,1,89.99,89.99
16350,6551,3,3,14.99,44.97
16351,6551,13,1,299.99,299.99
16352,6551,89,1,79.99,79.99
16353,6551,66,1,89.99,89.99
16354,6552,71,3,39.99,119.97
16355,6552,49,1,5.99,5.99
16356,6553,74,3,4.99,14.97
16357,6553,18,3,8.99,26.97
16358,6553,77,3,5.99,17.97
16359,6553,47,2,49.99,99.98
16360,6554,58,1,3.99,3.99
16361,6555,76,1,11.99,11.99
16362,6555,84,2,24.99,49.98
16363,6556,50,1,9.99,9.99
16364,6557,84,2,24.99,49.98
16365,6558,30,1,2.49,2.49
16366,6559,73,3,19.99,59.97
16367,6559,78,3,1999.99,5999.97
16368,6560,59,3,4.99,14.97
16369,6560,6,3,49.99,149.97
16370,6561,21,1,1.49,1.49
16371,6561,47,3,49.99,149.97
16372,6561,62,1,5.99,5.99
16373,6562,93,3,89.99,269.97
16374,6562,100,3,129.99,389.97
16375,6562,12,2,2499.99,4999.98
16376,6563,54,1,8.99,8.99
16377,6563,33,2,4.99,9.98
16378,6563,14,1,499.99,499.99
16379,6564,90,1,89.99,89.99
16380,6564,65,3,12.99,38.97
16381,6565,98,1,13999.99,13999.99
16382,6565,69,2,3.99,7.98
16383,6565,73,2,19.99,39.98
16384,6565,23,2,2.99,5.98
16385,6566,85,3,34.99,104.97
16386,6566,20,2,4.99,9.98
16387,6566,15,2,799.99,1599.98
16388,6567,52,3,29.99,89.97
16389,6567,25,2,1.29,2.58
16390,6567,26,2,0.99,1.98
16391,6567,96,1,12999.99,12999.99
16392,6568,52,1,29.99,29.99
16393,6568,81,1,1099.99,1099.99
16394,6568,66,1,89.99,89.99
16395,6569,90,2,89.99,179.98
16396,6569,34,3,7.99,23.97
16397,6570,67,1,15.99,15.99
16398,6571,71,2,39.99,79.98
16399,6571,70,1,6.99,6.99
16400,6572,8,3,89.99,269.97
16401,6572,70,3,6.99,20.97
16402,6572,29,1,3.99,3.99
16403,6573,50,2,9.99,19.98
16404,6573,34,2,7.99,15.98
16405,6574,94,1,1499.99,1499.99
16406,6574,68,3,24.99,74.97
16407,6574,75,3,16.99,50.97
16408,6574,81,2,1099.99,2199.98
16409,6575,92,2,109.99,219.98
16410,6575,76,2,11.99,23.98
16411,6575,82,1,1499.99,1499.99
16412,6576,73,3,19.99,59.97
16413,6576,99,2,99.99,199.98
16414,6577,97,3,10999.99,32999.97
16415,6577,76,3,11.99,35.97
16416,6578,27,1,6.99,6.99
16417,6578,72,2,8.99,17.98
16418,6578,13,3,299.99,899.97
16419,6578,33,1,4.99,4.99
16420,6579,74,3,4.99,14.97
16421,6579,69,1,3.99,3.99
16422,6579,7,2,129.99,259.98
16423,6580,76,3,11.99,35.97
16424,6580,45,3,39.99,119.97
16425,6581,51,3,39.99,119.97
16426,6581,42,1,0.99,0.99
16427,6582,38,1,5.99,5.99
16428,6582,25,3,1.29,3.87
16429,6582,82,2,1499.99,2999.98
16430,6582,97,2,10999.99,21999.98
16431,6583,32,1,3.49,3.49
16432,6583,1,3,9.99,29.97
16433,6584,3,1,14.99,14.99
16434,6584,88,3,149.99,449.97
16435,6584,36,1,19.99,19.99
16436,6585,44,1,29.99,29.99
16437,6585,81,3,1099.99,3299.97
16438,6585,41,2,2.49,4.98
16439,6585,89,1,79.99,79.99
16440,6586,100,1,129.99,129.99
16441,6586,17,2,12.99,25.98
16442,6587,30,1,2.49,2.49
16443,6587,56,1,49.99,49.99
16444,6587,44,1,29.99,29.99
